id,subcategory,GT_Decision,Pred_Decision,protocol,Metric_Name1,GT_Metric1,Pred_Metric1,Metric_Name2,GT_Metric2,Pred_Metric2,Metric_Name3,GT_Metric3,Pred_Metric3,RecoveredDecision,Decision_Correct,Metric1_Correct,Metric2_Correct,Metric3_Correct,All_Metrics_Correct
HYP-229,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4975,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-230,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.7299,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-231,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4774,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-232,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.5837,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-233,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.7539,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-234,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.797,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-235,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.7623,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-236,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4724,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-237,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.5091,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-238,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.8326,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-239,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.4922,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
HYP-240,reliability_aware_claim_verification,INSUFFICIENT,INSUFFICIENT,"{'subcategory': 'reliability_aware_claim_verification', 'thresholds': {'support_mean_abs_q85': 0.8814, 'refute_mean_abs_q50': 0.4275, 'support_completeness_p50': 1.0}}",mean_abs_anomaly,0.641,0.0,mean_completeness,1.0,0.0,,,,REFUTED,False,False,False,True,False
