model,question_id,category,alpha,status,reason,original_gt_decision,perturbed_gt_decision,perturbed_pred_decision,baseline_recovered_decision,baseline_status,perturbed_status,metric_error_present
claude,HYP-024,persistent_regional_anomaly_verification,0.99,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-025,persistent_regional_anomaly_verification,0.0,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-025,persistent_regional_anomaly_verification,0.1,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-025,persistent_regional_anomaly_verification,0.25,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-025,persistent_regional_anomaly_verification,0.5,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-025,persistent_regional_anomaly_verification,0.75,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-025,persistent_regional_anomaly_verification,0.9,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-025,persistent_regional_anomaly_verification,0.95,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-025,persistent_regional_anomaly_verification,0.99,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-026,persistent_regional_anomaly_verification,0.0,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-026,persistent_regional_anomaly_verification,0.1,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-026,persistent_regional_anomaly_verification,0.25,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-026,persistent_regional_anomaly_verification,0.5,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-026,persistent_regional_anomaly_verification,0.75,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-026,persistent_regional_anomaly_verification,0.9,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-026,persistent_regional_anomaly_verification,0.95,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-026,persistent_regional_anomaly_verification,0.99,evaluated,,REFUTED,REFUTED,REFUTED,REFUTED,no_error,no_error,False
claude,HYP-027,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-027,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-027,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-027,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-027,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-027,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-027,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-027,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-028,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-028,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-028,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-028,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-028,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-028,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-028,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-028,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-029,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-029,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-029,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-029,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-029,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-029,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-029,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-029,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-030,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-030,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-030,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-030,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-030,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-030,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-030,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-030,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-031,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-031,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-031,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-031,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-031,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-031,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-031,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-031,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-032,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-032,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-032,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-032,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-032,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-032,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-032,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-032,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-033,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-033,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-033,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-033,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-033,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-033,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-033,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-033,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-034,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-034,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-034,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-034,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-034,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-034,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-034,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-034,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-035,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-035,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-035,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-035,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-035,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-035,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-035,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-035,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-036,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-036,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-036,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-036,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-036,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-036,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-036,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-036,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-037,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-037,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-037,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-037,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-037,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-037,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-037,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-037,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-038,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-038,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-038,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-038,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-038,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-038,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-038,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-038,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-039,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-039,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-039,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-039,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-039,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-039,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-039,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-039,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-040,persistent_regional_anomaly_verification,0.0,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-040,persistent_regional_anomaly_verification,0.1,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-040,persistent_regional_anomaly_verification,0.25,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-040,persistent_regional_anomaly_verification,0.5,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-040,persistent_regional_anomaly_verification,0.75,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-040,persistent_regional_anomaly_verification,0.9,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-040,persistent_regional_anomaly_verification,0.95,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-040,persistent_regional_anomaly_verification,0.99,evaluated,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,no_error,no_error,False
claude,HYP-041,localized_intensification_verification,0.0,evaluated,,SUPPORTED,SUPPORTED,SUPPORTED,SUPPORTED,no_error,no_error,False
claude,HYP-041,localized_intensification_verification,0.1,evaluated,,SUPPORTED,SUPPORTED,SUPPORTED,SUPPORTED,no_error,no_error,False
claude,HYP-041,localized_intensification_verification,0.25,evaluated,,SUPPORTED,SUPPORTED,SUPPORTED,SUPPORTED,no_error,no_error,False
claude,HYP-041,localized_intensification_verification,0.5,evaluated,,SUPPORTED,SUPPORTED,SUPPORTED,SUPPORTED,no_error,no_error,False
claude,HYP-041,localized_intensification_verification,0.75,evaluated,,SUPPORTED,SUPPORTED,SUPPORTED,SUPPORTED,no_error,no_error,False
claude,HYP-041,localized_intensification_verification,0.9,evaluated,,SUPPORTED,SUPPORTED,SUPPORTED,SUPPORTED,no_error,no_error,False
claude,HYP-041,localized_intensification_verification,0.95,evaluated,,SUPPORTED,SUPPORTED,SUPPORTED,SUPPORTED,no_error,no_error,False
